1,2,3,4,5,6,7
-31.6164,-415.056,-60.9846,-6.00878,-6.69063,-7.235809326,-4.752609253
-31.7385,-414.043,-60.7608,-5.96809,-6.20235,-6.869598389,-4.325363159
-34.4973,-413.738,-60.9642,-5.31706,-5.62251,-4.599090576,-4.020187378
-35.2297,-414.348,-60.8422,-5.68327,-5.98872,-5.136199951,-4.416915894
-33.9846,-414.373,-61.1473,-6.37499,-6.38545,-4.257293701,-4.813644409
-33.0568,-411.956,-60.8828,-5.80534,-6.99581,-0.985809326,-5.11882019
-33.4963,-413.616,-60.4963,-4.99152,-6.72115,-2.621551514,-4.9662323
-30.7131,-411.565,-60.069,-4.74738,-6.1108,-7.162567139,-4.9662323
-33.8625,-412.212,-60.2928,-4.99152,-5.53096,-8.676239014,-4.844161987
-34.2287,-410.393,-60.1097,-5.80534,-5.7751,-6.088348389,-4.355880737
-32.1291,-412.469,-59.8046,-6.61913,-7.02632,-6.234832764,-5.790206909
-34.2043,-412.273,-60.2318,-6.7412,-7.11788,-5.746551514,-4.447433472
-33.5695,-411.004,-60.0487,-6.09016,-6.75166,-4.257293701,-4.905197144
-35.3762,-412.163,-60.1504,-6.00878,-6.69063,-4.159637451,-5.301925659
-33.423,-411.883,-59.8249,-5.5205,-5.86665,-3.891082764,-5.393478394
-32.9836,-411.565,-60.0284,-5.27636,-5.43941,-3.305145264,-4.996749878
-35.4006,-412.115,-60.0284,-5.23566,-6.50752,-2.279754639,-6.156417847
-33.3498,-411.37,-59.8046,-5.80534,-6.14131,-2.523895264,-6.156417847
-32.8371,-412.188,-59.8046,-6.37499,-5.28682,-5.966278076,-5.027267456
-34.5461,-411.455,-59.9063,-5.84602,-5.28682,-7.772918701,-6.09538269
-33.5939,-408.965,-60.008,-5.15429,-5.95821,-4.403778076,-6.339523315
-33.1057,-408.648,-60.3742,-5.27636,-6.53804,-3.134246826,-4.935714722
-33.2277,-409.014,-59.9673,-5.43913,-6.87373,-2.865692139,-5.790206909
-32.7395,-410.357,-59.6011,-5.5612,-6.38545,-6.259246826,-7.07194519
-32.8371,-409.197,-59.4587,-4.74738,-5.92769,-5.111785889,-7.102462769
-32.715,-409.453,-59.2146,-4.2591,-6.01924,-3.671356201,-7.07194519
-33.6184,-409.978,-58.9501,-4.91015,-6.04976,-2.499481201,-6.949874878
-33.7404,-411.028,-59.7639,-5.27636,-5.50044,-3.573699951,-6.736251831
-32.8859,-407.256,-59.6011,-5.07291,-6.08028,-5.624481201,-6.797286987
-33.6428,-410.564,-59.4587,-4.54394,-5.98872,-6.332489014,-6.461593628
-33.8381,-407.159,-59.2146,-5.64257,-6.08028,-4.794403076,-5.271408081
-34.7902,-409.087,-58.6245,-5.88671,-5.89717,-4.477020264,-5.332443237
-33.6916,-409.795,-59.2146,-4.17773,-5.71407,-5.355926514,-5.881759644
-32.6174,-409.453,-59.6418,-3.486,-6.26338,-6.869598389,-6.492111206
-33.7648,-406.377,-59.7639,-3.85221,-6.08028,-9.115692139,-6.339523315
-33.2033,-407.793,-59.5808,-4.38117,-5.98872,-7.064910889,-5.912277222
-37.0119,-407.11,-59.0925,-4.91015,-6.38545,-5.160614014,-4.935714722
-33.8869,-407.574,-59.0721,-5.35773,-6.53804,-3.036590576,-4.508468628
-34.5217,-409.026,-59.0518,-5.27636,-6.26338,-5.893035889,-5.485031128
-33.2521,-409.478,-59.0111,-3.89289,-6.20235,-8.895965576,-6.461593628
-32.8859,-408.33,-58.8687,-3.97428,-6.53804,-8.676239014,-7.316085815
-33.6184,-408.941,-58.6449,-4.13703,-6.62959,-8.139129639,-7.865402222
-33.1789,-409.185,-58.7873,-4.82877,-5.65303,-5.087371826,-6.186935425
-36.548,-410.601,-59.1739,-5.43913,-6.04976,-5.941864014,-5.973312378
-31.4699,-409.112,-58.5025,-5.35773,-6.56856,-6.381317139,-7.132980347
-33.8869,-409.954,-58.7873,-5.43913,-5.62251,-7.455535889,-6.949874878
-31.7141,-410.662,-58.9094,-4.91015,-5.34786,-7.309051514,-5.851242065
-34.6193,-408.074,-59.0111,-5.11359,-5.7751,-3.817840576,-5.820724487
-33.423,-409.234,-59.3366,-4.99152,-5.95821,-5.551239014,-6.492111206
-34.9611,-409.588,-59.7028,-4.62531,-5.43941,-6.503387451,-6.705734253
-34.8635,-408.904,-60.2725,-4.01496,-5.04268,-4.525848389,-6.156417847
-31.7385,-409.453,-60.6997,-3.85221,-5.53096,-6.698699951,-5.759689331
-33.1545,-409.283,-61.1473,-4.58463,-5.62251,-8.480926514,-6.217453003
-32.2756,-409.759,-60.3539,-4.17773,-6.8127,-7.504364014,-6.309005737
-35.3518,-409.429,-60.6591,-3.64875,-7.97237,-7.406707764,-5.179855347
-32.8615,-406.817,-61.2287,-4.46256,-7.75874,-6.259246826,-5.576583862
-33.1057,-406.048,-61.1066,-3.40461,-6.78218,-7.553192139,-6.675216675
-33.6184,-408.001,-61.066,-4.7067,-6.14131,-7.504364014,-7.132980347
-34.3752,-406.682,-61.188,-5.07291,-5.68355,-4.794403076,-6.736251831
-33.9602,-409.002,-62.0018,-4.78808,-6.20235,-4.110809326,-6.675216675
-33.6184,-404.668,-62.4901,-4.13703,-6.99581,-3.134246826,-6.186935425
-33.423,-404.717,-62.5511,-3.60807,-8.24703,-3.817840576,-5.362960815
-32.6906,-405.12,-61.9815,-5.15429,-8.3691,-4.257293701,-6.186935425
-35.84,-403.448,-62.0832,-5.35773,-7.48409,-4.257293701,-6.461593628
-32.5441,-403.338,-62.7343,-4.13703,-7.08736,-5.331512451,-6.614181519
-33.9113,-403.142,-62.2053,-4.54394,-7.72823,-6.186004639,-6.247970581
-32.2512,-402.801,-62.4087,-4.46256,-7.8503,-6.210418701,-5.790206909
-33.5451,-404.803,-63.1818,-5.07291,-7.45357,-8.749481201,-4.844161987
-32.1047,-402.202,-63.2225,-4.50324,-7.3315,-9.140106201,-5.423995972
-32.6418,-401.446,-62.897,-4.78808,-7.75874,-6.356903076,-5.759689331
-31.3723,-399.431,-62.3884,-5.03222,-7.60616,-4.672332764,-5.668136597
-31.7873,-401.324,-61.9815,-4.91015,-6.41597,-3.769012451,-4.844161987
-33.6672,-399.651,-62.9987,-4.78808,-6.26338,-5.380340576,-5.881759644
-34.3752,-400.005,-63.3446,-4.34049,-7.05684,-6.869598389,-6.278488159
-31.9338,-397.979,-62.8767,-5.5205,-6.96529,-4.086395264,-5.485031128
-33.8625,-398.565,-61.6153,-5.88671,-6.41597,-2.914520264,-5.60710144
-34.7414,-399.468,-61.9611,-4.01496,-6.66011,-4.110809326,-5.9427948
-33.3254,-397.503,-62.307,-3.97428,-6.87373,-8.847137451,-4.325363159
-30.884,-398.125,-62.4494,-3.81152,-6.62959,-7.064910889,-4.783126831
-31.5676,-395.513,-62.0222,-3.77082,-6.99581,-5.966278076,-6.614181519
-31.4943,-398.077,-61.8187,-4.42187,-6.59908,-3.573699951,-6.766769409
-32.1047,-395.33,-62.2053,-5.23566,-6.2939,-1.693817139,-5.485031128
-31.6652,-395.122,-62.4087,-5.03222,-6.14131,-3.549285889,-4.844161987
-34.5949,-396.16,-61.717,-3.77082,-6.04976,-5.844207764,-5.210372925
-31.8361,-396.941,-61.5949,-4.38117,-6.23287,-5.770965576,-4.569503784
-34.2775,-395.367,-62.4494,-5.39843,-6.01924,-5.941864014,-4.905197144
-31.2014,-395.806,-62.4901,-4.38117,-6.17183,-5.551239014,-5.027267456
-32.6174,-395.721,-62.4291,-3.64875,-6.17183,-7.235809326,-4.416915894
-31.8605,-396.331,-62.4291,-5.43913,-6.62959,-7.138153076,-5.973312378
-33.0324,-394.012,-62.368,-4.7067,-7.11788,-7.162567139,-6.461593628
-32.4709,-394.805,-61.6153,-4.05566,-7.78926,-5.746551514,-5.698654175
-32.3244,-395.244,-61.4322,-3.68945,-8.27754,-5.575653076,-5.393478394
-32.2268,-395.354,-61.7373,-3.68945,-7.94185,-4.550262451,-5.820724487
-33.2033,-393.78,-60.9846,-3.77082,-7.5146,-6.649871826,-5.485031128
-35.01,-393.828,-61.6967,-2.83495,-7.3315,-7.699676514,-5.546066284
-34.2531,-391.216,-62.6732,-1.61425,-6.78218,-6.723114014,-5.973312378
-32.9592,-391.082,-62.0222,-2.46874,-7.3315,-5.624481201,-4.935714722
-32.2512,-394.683,-61.7373,-3.40461,-7.30098,-5.282684326,-4.081222534
-30.9816,-393.499,-61.9204,-4.13703,-6.56856,-6.039520264,-4.691574097
-33.5207,-393.218,-61.6356,-3.64875,-6.78218,-6.161590576,-5.179855347
-30.7619,-392.132,-61.3101,-3.77082,-6.90425,-5.722137451,-5.423995972
-33.3986,-393.78,-62.0629,-3.60807,-6.72115,-7.406707764,-6.247970581
-33.3498,-389.641,-62.0018,-3.07909,-6.75166,-8.798309326,-4.905197144
-34.3264,-390.63,-62.1849,-2.91633,-7.66719,-5.429168701,-5.515548706
-32.8127,-389.873,-62.7343,-3.52668,-8.21651,-5.331512451,-5.515548706
-32.8859,-390.777,-62.2256,-3.11979,-8.0334,-5.185028076,-4.416915894
-32.0314,-390.325,-61.8594,-3.07909,-7.94185,-4.647918701,-4.661056519
-32.8615,-390.765,-62.1036,-3.93359,-7.69771,-2.694793701,-5.759689331
-30.0051,-390.411,-61.656,-4.66601,-7.17891,-1.132293701,-5.057785034
-33.1301,-391.082,-61.4322,-4.01496,-7.14839,-3.012176514,-4.264328003
-31.4699,-389.702,-61.9611,-3.60807,-7.30098,-6.332489014,-4.447433472
-30.9572,-389.348,-62.0832,-3.68945,-7.45357,-4.672332764,-5.485031128
-33.301,-385.833,-61.5339,-3.60807,-7.36202,-1.937957764,-6.186935425
-31.3234,-387.322,-61.3508,-4.34049,-7.69771,-1.474090576,-7.194015503
-32.6174,-387.212,-60.8828,-3.32323,-7.27046,-0.888153076,-7.07194519
-32.4709,-386.663,-60.8625,-3.60807,-7.30098,-3.402801514,-6.003829956
-32.593,-387.347,-61.0049,-3.36393,-7.30098,-7.577606201,-5.576583862
-32.4953,-388.579,-60.3132,-3.68945,-7.66719,-9.042449951,-4.63053894
-32.4709,-385.161,-60.7201,-4.46256,-7.69771,-5.258270264,-4.63053894
-33.4719,-387.31,-60.1708,-4.78808,-6.62959,-4.428192139,-5.149337769
-32.4953,-386.846,-60.4963,-4.2998,-5.13423,-5.233856201,-5.820724487
-33.5451,-387.591,-61.1677,-3.89289,-4.52388,-7.479949951,-6.370040894
-30.8596,-387.041,-61.9001,-4.05566,-5.74458,-5.014129639,-5.149337769
-31.5676,-386.492,-61.5949,-4.46256,-6.04976,-4.403778076,-5.057785034
-31.7629,-385.882,-61.9204,-2.91633,-5.65303,-7.675262451,-5.027267456
-30.9084,-387.371,-60.9439,-3.486,-5.98872,-9.774871826,-6.125900269
-30.9084,-385.271,-59.9877,-3.93359,-5.95821,-11.85006714,-6.003829956
-31.9582,-384.063,-59.947,-3.24186,-5.74458,-10.18991089,-4.47795105
-31.6896,-383.868,-59.6621,-3.89289,-5.28682,-8.505340576,-5.698654175
-32.8127,-382.757,-59.6825,-3.93359,-5.10372,-6.015106201,-6.58366394
-32.007,-384.344,-59.7639,-4.05566,-4.64595,-6.625457764,-6.278488159
-33.5695,-382.964,-59.6621,-4.38117,-4.49336,-7.162567139,-5.698654175
-30.3225,-383.758,-59.4994,-4.62531,-4.92061,-8.554168701,-4.9662323
-33.8381,-384.27,-59.2349,-4.58463,-5.86665,-5.917449951,-5.485031128
-31.5432,-382.513,-59.7028,-4.82877,-5.2563,-2.523895264,-4.996749878
-31.8605,-380.559,-59.8453,-4.54394,-4.92061,-2.938934326,-4.783126831
-33.1057,-383.623,-59.1535,-3.56738,-4.67647,-6.112762451,-5.11882019
-30.9084,-383.855,-58.7873,-2.75358,-5.0732,-6.381317139,-6.186935425
-30.591,-384.209,-59.1942,-3.28254,-5.22579,-5.136199951,-5.698654175
-31.4211,-381.475,-59.9063,-3.93359,-5.53096,-4.721160889,-5.11882019
-31.2502,-383.721,-59.7435,-4.82877,-5.98872,-4.184051514,-3.287765503
-32.9348,-381.866,-59.7028,-3.77082,-6.69063,-5.087371826,-3.196212769
-31.2014,-380.144,-59.6215,-4.05566,-6.50752,-3.207489014,-5.11882019
-31.9826,-382.293,-58.9908,-5.23566,-6.04976,-3.085418701,-6.186935425
-32.5441,-378.789,-58.5635,-4.74738,-6.2939,-5.233856201,-6.217453003
-33.4475,-380.108,-58.2583,-4.74738,-6.87373,-4.989715576,-5.912277222
-30.9816,-381.585,-58.5635,-4.42187,-7.45357,-4.061981201,-5.332443237
-31.8117,-380.633,-59.1739,-3.73014,-7.39253,-5.282684326,-5.485031128
-33.9113,-377.52,-59.8046,-2.79426,-7.11788,-3.451629639,-4.813644409
-33.1789,-380.999,-59.418,-3.0384,-6.41597,-4.061981201,-4.203292847
-30.5666,-379.546,-59.2349,-4.7067,-6.96529,-6.210418701,-4.355880737
-31.8361,-377.996,-59.7232,-4.2591,-7.20943,-6.088348389,-5.088302612
-30.1516,-377.581,-60.4353,-3.89289,-6.62959,-5.014129639,-5.759689331
-32.5686,-378.911,-60.2318,-3.20116,-6.62959,-3.085418701,-5.973312378
-29.9074,-377.837,-60.2115,-2.18391,-6.66011,-0.912567139,-5.210372925
-31.0061,-378.081,-60.3742,-3.20116,-6.47701,-1.742645264,-5.790206909
-29.3703,-379.339,-60.069,-3.44531,-6.20235,-3.842254639,-4.538986206
-32.3244,-378.472,-60.1301,-3.56738,-6.87373,-6.137176514,-4.233810425
-31.7385,-379.082,-59.4587,-3.32323,-6.78218,-4.208465576,-4.905197144
-30.4201,-378.155,-59.3163,-4.62531,-6.50752,-5.160614014,-4.874679565
-30.9328,-375.75,-59.3366,-5.07291,-6.72115,-7.211395264,-3.745529175
-30.8596,-377.703,-59.1739,-4.01496,-6.26338,-5.502410889,-4.14225769
-30.3713,-376.409,-59.5808,-3.52668,-6.26338,-7.162567139,-4.813644409
-31.3234,-375.982,-59.3977,-3.28254,-6.59908,-6.234832764,-4.294845581
-31.6896,-376.153,-59.4384,-2.34667,-6.66011,-4.721160889,-3.65397644
-32.0559,-375.652,-59.4587,-2.67219,-6.23287,-6.063934326,-3.898117065
-28.9309,-375.896,-59.4384,-4.21842,-5.89717,-4.721160889,-4.203292847
-30.8352,-377.74,-59.4994,-3.60807,-6.53804,-3.598114014,-4.203292847
-30.3225,-373.846,-59.3773,-3.68945,-8.00289,-5.429168701,-4.447433472
-29.4924,-376.336,-59.3163,-4.13703,-8.09444,-5.697723389,-5.027267456
-29.6877,-374.773,-58.1973,-4.54394,-7.30098,-5.746551514,-4.935714722
-31.4211,-377.251,-58.3804,-4.78808,-7.45357,-4.794403076,-4.050704956
-29.7365,-375.42,-59.2146,-4.13703,-8.06392,-3.646942139,-3.715011597
-32.6906,-376.116,-59.0314,-4.01496,-8.61324,-3.085418701,-4.355880737
-32.1047,-375.481,-58.6856,-4.38117,-8.52168,-6.015106201,-4.874679565
-31.7873,-375.188,-58.9094,-4.01496,-8.94893,-6.820770264,-3.898117065
-30.9328,-375.701,-59.1332,-3.68945,-8.3691,-4.428192139,-4.233810425
-31.1037,-374.761,-59.1332,-3.77082,-7.42305,-2.914520264,-4.569503784
-28.9064,-376.787,-59.4994,-3.60807,-7.88081,-4.550262451,-3.470870972
-28.7844,-377.141,-59.7028,-2.91633,-8.91841,-7.797332764,-4.874679565
-30.4445,-374.468,-59.479,-2.95702,-7.91133,-4.477020264,-5.11882019
-30.2492,-377.679,-59.357,-3.07909,-7.14839,-4.208465576,-4.355880737
-32.3732,-373.687,-59.1535,-3.93359,-7.05684,-5.917449951,-3.348800659
-29.468,-376.409,-58.9094,-2.75358,-7.14839,-4.379364014,-3.806564331
-30.6398,-375.396,-58.8483,-2.2653,-7.3315,-4.306121826,-3.074142456
-31.4699,-376.446,-58.6245,-3.81152,-7.11788,-2.621551514,-3.928634644
-31.3479,-376.47,-58.6856,-4.13703,-6.53804,-1.156707764,-5.240890503
-30.7863,-375.371,-58.828,-3.11979,-6.84322,-2.890106201,-5.301925659
-28.1984,-375.347,-58.6652,-3.52668,-7.23995,-3.061004639,-4.752609253
-29.6389,-371.514,-58.7263,-3.85221,-7.54512,-1.937957764,-4.355880737
-28.3449,-372.845,-58.7263,-2.59081,-7.3315,0.649932861,-3.287765503
-27.6857,-373.199,-59.0518,-2.2246,-6.78218,-1.376434326,-4.203292847
-31.299,-374.077,-59.3163,-2.38737,-6.17183,-4.599090576,-3.959152222
-30.6154,-374.285,-59.0111,-3.0384,-6.56856,-6.405731201,-3.776046753
-29.2482,-374.981,-58.4211,-3.85221,-7.36202,-4.525848389,-4.47795105
-28.2473,-372.832,-59.0925,-3.97428,-8.09444,-6.405731201,-4.355880737
-29.883,-372.027,-58.828,-3.44531,-7.94185,-6.820770264,-4.752609253
-28.3449,-371.05,-58.2787,-2.63151,-7.3315,-4.721160889,-4.783126831
-28.8332,-370.135,-58.4618,-3.486,-6.56856,-5.136199951,-4.538986206
-29.8586,-369.732,-58.1973,-4.50324,-6.35494,-6.454559326,-4.294845581
-28.9797,-370.843,-57.8107,-3.77082,-7.30098,-4.696746826,-3.379318237
-29.0773,-369.39,-58.1363,-3.44531,-8.24703,-4.550262451,-3.776046753
-31.4455,-368.548,-58.6856,-2.50944,-7.69771,-4.501434326,-3.684494019
-31.3723,-370.257,-58.7263,-2.67219,-7.63667,-6.625457764,-4.203292847
-29.3459,-369.268,-58.5228,-3.36393,-7.20943,-8.920379639,-4.264328003
-28.3205,-369.121,-58.5025,-2.06184,-5.86665,-5.893035889,-4.600021362
-29.2727,-370.891,-58.177,-2.34667,-5.65303,-2.377410889,-4.447433472
-29.6145,-368.938,-57.9328,-3.11979,-6.20235,-3.402801514,-3.837081909
-28.2961,-367.242,-58.2787,-4.05566,-6.96529,-6.039520264,-4.569503784
-29.3215,-367.486,-57.4038,-3.16047,-6.53804,-6.845184326,-6.064865112
-29.3459,-366.582,-57.1801,-3.24186,-6.1108,-4.940887451,-5.149337769
-29.5412,-365.288,-57.6276,-3.81152,-4.89009,0.112823486,-4.691574097
-30.176,-366.582,-57.7701,-4.38117,-4.27974,-1.083465576,-4.722091675
-27.0998,-365.191,-57.3835,-4.01496,-4.85957,-2.938934326,-4.386398315
-32.7639,-366.668,-57.7904,-2.50944,-4.58492,-4.940887451,-3.074142456
-29.1506,-368.938,-57.9125,-3.28254,-4.58492,-4.989715576,-3.0131073
-30.7619,-368.743,-57.8311,-3.52668,-5.98872,-4.403778076,-3.928634644
-28.1984,-370.037,-58.0345,-2.42805,-6.62959,-4.599090576,-5.088302612
-26.9777,-366.802,-57.5666,-3.28254,-6.96529,-2.743621826,-5.668136597
-30.0539,-365.63,-57.058,-4.17773,-6.47701,-1.889129639,-6.156417847
-29.6389,-367.058,-57.0987,-4.34049,-6.26338,-3.695770264,-5.271408081
-29.7609,-366.912,-57.4852,-4.17773,-6.99581,-5.941864014,-4.355880737
-30.0295,-366.595,-57.7701,-4.42187,-8.06392,-7.748504639,-4.233810425
-30.0295,-364.434,-57.5259,-3.93359,-8.18599,-10.21432495,-3.9896698
-29.1018,-364.947,-57.0376,-2.95702,-7.20943,-10.67819214,-3.9896698
-29.5412,-364.91,-57.4242,-4.2591,-7.20943,-6.503387451,-5.45451355
-28.8332,-362.2,-57.3428,-4.7067,-7.5146,-5.526824951,-4.813644409
-30.4201,-364.922,-57.0783,-4.17773,-7.88081,-6.039520264,-3.9896698
-29.3215,-362.92,-57.8514,-4.09635,-7.42305,-8.480926514,-4.9662323
-33.2521,-364.165,-57.8107,-4.01496,-7.57564,-10.14108276,-4.233810425
-28.8088,-365.874,-57.3428,-4.01496,-8.49117,-6.405731201,-3.440353394
-28.9064,-361.968,-57.2411,-5.03222,-8.43013,-5.795379639,-4.416915894
-32.0314,-363.384,-57.1801,-5.64257,-7.30098,-7.479949951,-4.844161987
-29.1262,-364.886,-56.6104,-4.78808,-7.23995,-5.893035889,-4.63053894
-28.9064,-364.556,-55.7559,-4.62531,-7.23995,-6.845184326,-3.470870972
-29.8342,-362.994,-55.9593,-3.89289,-7.69771,-7.772918701,-3.684494019
-27.2463,-362.31,-55.7355,-4.42187,-8.21651,-8.725067139,-4.416915894
-28.9309,-363.152,-56.2442,-4.86945,-8.15547,-10.36080933,-4.47795105
-30.3225,-363.958,-55.8983,-4.99152,-8.24703,-10.14108276,-4.600021362
-28.5891,-362.249,-55.9797,-5.5205,-7.91133,-7.919403076,-4.63053894
-29.3215,-363.262,-56.2645,-5.64257,-7.20943,-6.942840576,-3.623458862
-30.3225,-362.713,-55.4711,-3.85221,-7.27046,-9.408660889,-4.386398315
-30.2492,-361.553,-54.8811,-3.64875,-8.0334,-8.456512451,-3.959152222
-28.3938,-362.249,-55.2676,-3.44531,-7.78926,-5.893035889,-5.027267456
-30.0051,-360.32,-55.288,-2.38737,-8.0334,-6.332489014,-5.423995972
-30.7375,-362.005,-55.0845,-2.95702,-7.97237,-5.526824951,-4.722091675
-27.5393,-360.821,-54.8607,-3.16047,-7.30098,-6.478973389,-3.837081909
-29.7365,-361.016,-54.4742,-3.68945,-7.39253,-7.724090576,-3.592941284
-28.9064,-362.688,-54.759,-4.62531,-7.05684,-8.041473389,-4.996749878
-28.4182,-359.832,-55.2473,-4.17773,-7.42305,-6.161590576,-4.752609253
-28.5158,-359.405,-55.5118,-4.58463,-8.00289,-6.649871826,-5.11882019
-30.4934,-358.562,-55.288,-5.07291,-7.91133,-6.454559326,-3.837081909
-29.7609,-358.721,-54.5352,-5.15429,-7.72823,-6.625457764,-3.409835815
-28.4182,-359.112,-54.8607,-4.42187,-7.63667,-7.577606201,-3.898117065
-29.7365,-359.161,-54.8404,-4.09635,-7.57564,-8.212371826,-4.691574097
-30.1027,-357.39,-54.7386,-4.13703,-8.09444,-6.137176514,-3.562423706
-26.9533,-358.758,-54.7386,-4.13703,-7.88081,-6.576629639,-4.050704956
-29.8098,-359.234,-55.288,-3.89289,-7.81978,-4.232879639,-4.14225769
-28.6867,-358.965,-55.3897,-4.2591,-8.61324,-5.014129639,-5.027267456
-27.7346,-356.011,-55.2066,-4.50324,-8.91841,-4.965301514,-5.057785034
-28.7111,-360.332,-54.4742,-4.05566,-9.25411,-7.406707764,-4.935714722
-30.0539,-359.368,-54.1283,-4.09635,-9.31514,-5.233856201,-5.088302612
-27.6125,-356.975,-54.0673,-3.56738,-9.34566,-3.769012451,-4.416915894
-31.2014,-357.696,-54.9218,-4.01496,-8.91841,-6.869598389,-4.691574097
-29.0773,-358.452,-55.6745,-4.42187,-8.21651,-9.262176514,-5.851242065
-28.8576,-355.999,-55.4711,-4.34049,-8.18599,-7.943817139,-4.538986206
-27.8811,-356.39,-54.759,-4.46256,-8.64375,-6.796356201,-4.416915894
-28.4914,-356.731,-54.3317,-4.66601,-8.76582,-7.894989014,-5.271408081
-28.052,-356.304,-54.3521,-4.21842,-7.60616,-6.625457764,-5.515548706
-29.175,-354.925,-54.6369,-4.13703,-6.41597,-6.356903076,-5.088302612
-26.0256,-355.767,-54.6573,-3.81152,-6.84322,-5.404754639,-5.576583862
-28.882,-354.388,-55.288,-3.32323,-7.14839,-5.575653076,-6.278488159
-31.1037,-353.631,-54.9421,-4.13703,-6.78218,-7.846160889,-5.881759644
-28.0764,-353.899,-54.7386,-4.99152,-7.54512,-6.137176514,-5.332443237
-29.5168,-352.898,-54.4945,-4.66601,-8.30806,-5.136199951,-5.729171753
-29.3215,-356.109,-54.0673,-3.36393,-8.46065,-4.428192139,-6.156417847
-29.883,-353.191,-53.8028,-3.77082,-8.06392,-4.452606201,-5.149337769
-29.6633,-353.313,-54.23,-4.62531,-8.43013,-6.405731201,-5.790206909
-26.8068,-351.861,-54.7997,-4.2591,-8.64375,-5.477996826,-6.400558472
-27.7346,-350.127,-54.1283,-3.486,-8.58272,-6.210418701,-8.170578003
-30.0783,-353.081,-53.9859,-3.60807,-8.73531,-6.039520264,-9.543869019
-31.3479,-351.556,-54.1893,-3.32323,-8.12496,-8.090301514,-8.902999878
-30.2492,-350.97,-54.5352,-4.38117,-8.00289,-9.726043701,-7.255050659
-31.6896,-350.298,-54.0673,-3.81152,-8.18599,-8.529754639,-7.529708862
-28.8332,-351.665,-54.169,-2.55012,-8.18599,-5.453582764,-7.316085815
-28.5891,-351.665,-54.4335,-2.95702,-8.61324,-6.747528076,-6.980392456
-30.5178,-350.762,-54.0673,-4.17773,-9.46773,-7.626434326,-6.766769409
-29.883,-352.032,-53.9655,-5.11359,-9.62032,-7.138153076,-7.651779175
-27.8322,-349.285,-54.1283,-4.74738,-8.97945,-5.331512451,-7.377120972
-29.9074,-351.836,-53.7214,-3.64875,-8.85738,-6.356903076,-6.614181519
-29.59,-350.408,-53.6197,-2.95702,-9.10152,-6.967254639,-7.224533081
-29.7854,-351.275,-54.2097,-3.93359,-8.85738,-6.381317139,-6.461593628
-30.5666,-350.677,-54.0062,-3.93359,-8.70479,-4.354949951,-6.644699097
-30.0539,-348.846,-53.8638,-3.93359,-7.72823,-4.623504639,-7.255050659
-29.6145,-351.189,-54.2097,-3.40461,-6.96529,-3.134246826,-7.743331909
-29.8586,-350.603,-53.7824,-3.0384,-6.66011,-3.720184326,-6.797286987
-27.0021,-347.771,-53.05,-3.97428,-7.36202,-3.329559326,-7.132980347
-29.468,-349.151,-53.5383,-5.11359,-8.27754,-4.916473389,-7.56022644
-29.5412,-348.846,-53.8435,-3.81152,-9.31514,-4.086395264,-8.262130737
-29.7609,-348.98,-53.7214,-3.85221,-9.10152,-3.207489014,-8.567306519
-29.0041,-348.528,-53.7417,-4.34049,-9.071,-5.087371826,-8.262130737
-29.883,-349.139,-53.5179,-4.62531,-9.04048,-5.600067139,-8.38420105
-28.2229,-348.089,-53.1314,-4.01496,-8.5522,-5.160614014,-9.177658081
-29.5656,-348.968,-52.9686,-3.64875,-8.97945,-4.672332764,-9.452316284
-29.5168,-349.273,-52.6024,-4.05566,-8.64375,-5.893035889,-10.21525574
-26.6115,-349.627,-52.2972,-4.82877,-7.8503,-2.768035889,-11.28337097
-25.757,-345.22,-52.46,-4.50324,-8.12496,-2.572723389,-10.61198425
-28.7111,-345.244,-52.989,-4.2998,-8.3691,-1.644989014,-11.03923035
-26.2941,-343.743,-52.9076,-4.46256,-8.58272,-3.305145264,-10.76457214
-27.173,-342.864,-52.5821,-4.05566,-7.8503,-6.308074951,-9.330245972
-28.6623,-345.257,-53.0093,-3.77082,-7.23995,-4.184051514,-9.910079956
-29.1018,-345.513,-53.4162,-2.75358,-7.94185,-4.013153076,-9.696456909
-30.591,-345.061,-53.0703,-3.52668,-8.79634,-8.334442139,-9.238693237
-27.2463,-344.524,-52.6838,-4.2998,-9.19307,-7.870574951,-9.726974487
-27.4172,-343.731,-52.0734,-3.32323,-9.43721,-6.796356201,-9.452316284
-28.7844,-344.366,-52.5821,-3.85221,-9.49825,-7.626434326,-9.330245972
-27.9055,-341.521,-52.9076,-4.01496,-9.74239,-4.892059326,-8.811447144
-28.5158,-342.168,-52.7652,-3.40461,-10.1391,-5.282684326,-8.841964722
-30.2004,-339.825,-52.8262,-3.20116,-9.5898,-4.477020264,-10.61198425
-29.6145,-344.39,-52.5414,-3.20116,-9.22359,-2.011199951,-11.49699402
-30.7131,-343.328,-52.7245,-4.2591,-8.58272,-2.621551514,-11.03923035
-27.9055,-340.703,-52.5821,-3.64875,-8.76582,-4.574676514,-10.27629089
-30.7131,-341.241,-52.3379,-4.2998,-8.91841,-5.477996826,-8.506271362
-29.7121,-343.377,-51.3003,-5.39843,-8.85738,-6.454559326,-8.597824097
-29.2238,-342.278,-51.3003,-4.91015,-8.12496,-4.379364014,-9.8490448
-29.3947,-341.912,-51.8903,-4.66601,-7.72823,-3.744598389,-9.818527222
